,Diện tích sử dụng,Diện tích đất,Phòng ngủ,Nhà tắm,Pháp lý,Ngày đăng,Mã BĐS,address,price
9930,81 m2,,2,2,Hợp đồng mua bán,18/07/2023,21954798," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",6 tỷ 500 triệu
9931,100 m2,"100 m2 (5,2x18)",13,15,Sổ đỏ,18/07/2023,22162216," Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",25 tỷ 999 triệu
9932,,93 m2 (4x23),,,Sổ hồng,18/07/2023,21656907," Võ Văn Hát, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 200 triệu
9933,450 m2,298 m2 (23x25),4,4,Sổ hồng,18/07/2023,22111748," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",198 tỷ
9934,1 m2,,3,2,Sổ hồng,18/07/2023,22254854," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 149 triệu
9935,,"77 m2 (5,6x15)",2,2,Sổ hồng,18/07/2023,22251855," Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",3 tỷ 350 triệu
9936,,59 m2,2,2,Sổ hồng,18/07/2023,22248155," Tân Lập II, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 720 triệu
9937,,57 m2 (1x1),3,3,Sổ hồng,18/07/2023,22247683," Hồ Văn Huê, Phường 9, Quận Phú Nhuận, TPHCM",2 tỷ 530 triệu
9938,,"49,5 m2 (4,5x11)",2,2,Sổ hồng,18/07/2023,22234305," Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, TPHCM",1 tỷ 980 triệu
9939,40 m2,,1,1,Hợp đồng mua bán,18/07/2023,21442724," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",1 tỷ 850 triệu
9940,,"57 m2 (4,8x11,8)",2,2,Sổ hồng,18/07/2023,22247662," Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",1 tỷ 680 triệu
9941,,"62 m2 (5x12,4)",3,2,Sổ hồng,18/07/2023,22178268," Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",975 triệu
9942,93 m2,,2,2,Sổ hồng,18/07/2023,22258858," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 950 triệu
9943,100 m2,,3,2,Sổ hồng,18/07/2023,21591510," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 800 triệu
9944,81 m2,,2,2,Sổ hồng,18/07/2023,22241075," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",1 tỷ 995 triệu
9945,81 m2,,2,2,Hợp đồng mua bán,18/07/2023,22260303," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 320 triệu
9946,62 m2,,2,2,Sổ hồng,18/07/2023,22238575," Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",1 tỷ 250 triệu
9947,1 m2,,3,2,Không xác định,18/07/2023,22241058," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",2 tỷ 800 triệu
9948,79 m2,,2,2,Không xác định,18/07/2023,22226929," Lê Đại Hành, Phường 15, Quận 11, TPHCM",1 tỷ 390 triệu
9949,,220 m2 (12x20),4,4,Sổ hồng,18/07/2023,22231196," Trần Quang Khải, Phường Tân Định, Quận 1, TPHCM",54 tỷ
9950,99 m2,,2,2,Sổ hồng,18/07/2023,22230505," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",2 tỷ 230 triệu
9951,,65 m2 (4x16),3,3,Sổ hồng,18/07/2023,22235448," Đường số 19, Phường 8, Quận Gò Vấp, TPHCM",6 tỷ 400 triệu
9952,110 m2,36 m2 (5x7),4,4,Sổ hồng,18/07/2023,22038742,"101 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TPHCM",26 tỷ
9953,,56 m2,2,2,Sổ hồng,18/07/2023,22255826," Mai Xuân Thưởng, Phường 4, Quận 6, TPHCM",1 tỷ 520 triệu
9954,,58 m2 (1x1),3,2,Sổ hồng,18/07/2023,22250325," Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 832 triệu
9955,"61,32 m2",,2,1,Sổ hồng,18/07/2023,22240707," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 170 triệu
9956,,1 m2 (1x1),4,3,Sổ hồng,18/07/2023,22246891," Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",1 tỷ 250 triệu
9957,,50 m2 (5x10),2,2,Sổ hồng,18/07/2023,22238225," Nguyễn Tiểu La, Phường 8, Quận 10, TPHCM",1 tỷ 980 triệu
9958,78 m2,,2,2,Sổ hồng,18/07/2023,22248659," Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",2 tỷ 550 triệu
9959,,54 m2 (1x1),3,3,Sổ hồng,18/07/2023,22241684," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 240 triệu
9960,800 m2,120 m2 (6x23),7,7,Sổ hồng,18/07/2023,22212549," Trần Quốc Thảo, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",34 tỷ 900 triệu
9961,1 m2,,2,2,Sổ hồng,18/07/2023,22259718," Lê Đại Hành, Phường 15, Quận 11, TPHCM",1 tỷ 260 triệu
9962,75 m2,,3,2,Sổ hồng,18/07/2023,22238722," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 80 triệu
9963,,"58 m2 (4x14,5)",3,2,Sổ hồng,18/07/2023,22196081," Lê Văn Việt, Phường Tân Phú, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 910 triệu
9964,138 m2,"69 m2 (4,6x15)",2,2,Sổ hồng,18/07/2023,22185987," An Lộc, Phường Tân Hưng Thuận, Quận 12, TPHCM",1 tỷ 825 triệu
9965,148 m2,,3,3,Hợp đồng mua bán,18/07/2023,21896433," Nguyễn Văn Tưởng, Phường Tân Phú, Quận 7, TPHCM",7 tỷ 800 triệu
9966,,58 m2,4,4,Sổ hồng,18/07/2023,22251841," Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, TPHCM",2 tỷ 160 triệu
9967,61 m2,,2,2,Sổ hồng,18/07/2023,22166852," Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, TPHCM",1 tỷ 270 triệu
9968,103 m2,,3,2,Sổ hồng,18/07/2023,22251798," Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",1 tỷ 450 triệu
9969,69 m2,,2,2,Giấy tờ hợp lệ,18/07/2023,22243395," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 520 triệu
9970,,"86 m2 (4,2x22)",15,17,Sổ hồng,18/07/2023,21776900," Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TPHCM",34 tỷ
9971,400 m2,80 m2 (4x20),8,8,Sổ hồng,18/07/2023,22191145," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",32 tỷ
9972,1 m2,,2,2,Sổ hồng,18/07/2023,22251556," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",1 tỷ 690 triệu
9973,,64 m2 (4x16),2,2,Sổ hồng,18/07/2023,22247112," Khánh Hội, Phường 5, Quận 4, TPHCM",2 tỷ 110 triệu
9974,,"125 m2 (9x13,8)",5,6,Sổ đỏ,18/07/2023,22128506," Quảng Khánh, Phường Quảng An, Quận Tây Hồ, Hà Nội",115 tỷ
9975,1 m2,,2,2,Sổ hồng,18/07/2023,22258965," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",2 tỷ 690 triệu
9976,,60 m2 (1x1),2,3,Sổ hồng,18/07/2023,22249204," Đường số 8, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 735 triệu
9977,,"47 m2 (4x11,75)",2,2,Sổ hồng,18/07/2023,22242255," Đoàn Văn Bơ, Phường 14, Quận 4, TPHCM",2 tỷ 780 triệu
9978,,1 m2 (1x1),3,2,Sổ hồng,18/07/2023,22230312," An Phú Đông 25, Phường An Phú Đông, Quận 12, TPHCM",1 tỷ 980 triệu
9979,,55 m2,4,3,Sổ hồng,18/07/2023,22256051," Dương Bá Trạc, Phường 1, Quận 8, TPHCM",2 tỷ 180 triệu
9980,84 m2,,2,2,Sổ hồng,18/07/2023,22254799," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",1 tỷ 535 triệu
9981,,"30 m2 (3,6x7,9)",3,2,Sổ hồng,18/07/2023,22195839," Trần Khắc Chân, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ
9982,100 m2,100 m2 (10x10),5,5,Sổ đỏ,18/07/2023,22158092," Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",10 tỷ 800 triệu
9983,,52 m2 (4x13),,,Sổ hồng,18/07/2023,22092165," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 630 triệu
9984,1 m2,,3,2,Sổ hồng,18/07/2023,22254873," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",2 tỷ 470 triệu
9985,,50 m2 (5x10),4,3,Sổ hồng,18/07/2023,22251852," Đồng Xoài, Phường 13, Quận Tân Bình, TPHCM",2 tỷ 580 triệu
9986,1745 m2,"274,7 m2 (10,7x24)",9,9,Sổ hồng,18/07/2023,22008142," Đường số 1, Phường 4, Quận 3, TPHCM",78 tỷ 999 triệu
9987,79 m2,,2,2,Sổ hồng,18/07/2023,22248137," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",2 tỷ 360 triệu
9988,45 m2,,1,1,Sổ hồng,18/07/2023,22263088," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",1 tỷ 470 triệu
9989,68 m2,,2,2,Sổ hồng,18/07/2023,22247694," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 745 triệu
9990,,60 m2 (5x12),3,2,Sổ hồng,18/07/2023,22234294," Gò Ô Môi, Phường Phú Thuận, Quận 7, TPHCM",2 tỷ 750 triệu
9991,,64 m2 (4x16),3,2,Sổ hồng,18/07/2023,22167307," Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TPHCM",1 tỷ 635 triệu
9992,,"62 m2 (5x12,4)",4,4,Sổ hồng,18/07/2023,22247638," Phan Xích Long, Phường 7, Quận Phú Nhuận, TPHCM",2 tỷ 440 triệu
9993,98 m2,,3,2,Sổ hồng,18/07/2023,22258842," Bà Huyện Thanh Quan, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",1 tỷ 480 triệu
9994,135 m2,,3,2,Sổ đỏ,18/07/2023,21893580," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",6 tỷ
9995,89 m2,,2,2,Sổ hồng,18/07/2023,22241138," Xa Lộ Hà Nội, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 632 triệu
9996,147 m2,,3,2,Sổ hồng,18/07/2023,22186954," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",7 tỷ 500 triệu
9997,,56 m2,5,5,Sổ hồng,18/07/2023,22260201," Hoa Cau, Phường 7, Quận Phú Nhuận, TPHCM",2 tỷ 860 triệu
9998,1 m2,,2,2,Không xác định,18/07/2023,22238542," Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, TPHCM",1 tỷ 460 triệu
9999,1 m2,,2,2,Sổ hồng,18/07/2023,22241045," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",2 tỷ 100 triệu
10000,68 m2,,2,2,Không xác định,18/07/2023,22226948," Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 450 triệu
10001,,"200 m2 (8,5x22)",4,4,Sổ hồng,18/07/2023,22231145," Hai Bà Trưng, Phường Tân Định, Quận 1, TPHCM",60 tỷ
10002,60 m2,,2,2,Sổ hồng,18/07/2023,22230508," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",1 tỷ 250 triệu
10003,56 m2,,2,1,Hợp đồng mua bán,18/07/2023,22184808," Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",1 tỷ 900 triệu
10004,,"46 m2 (3,3x16)",3,2,Sổ hồng,18/07/2023,22235346," Đường số 21, Phường 8, Quận Gò Vấp, TPHCM",4 tỷ 600 triệu
10005,600 m2,108 m2 (4x27),7,7,Sổ hồng,18/07/2023,22098490," Nguyễn Chí Thanh, Phường 12, Quận 5, TPHCM",29 tỷ
10006,,54 m2,2,2,Sổ hồng,18/07/2023,22255850," Trương Đình Hợi, Phường 14, Quận 4, TPHCM",1 tỷ 530 triệu
10007,69 m2,,2,2,Sổ hồng,18/07/2023,22251273," Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, TPHCM",1 tỷ 22 triệu
10008,70 m2,,2,2,Sổ hồng,18/07/2023,22240688," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",2 tỷ 970 triệu
10009,,1 m2 (1x1),3,2,Sổ hồng,18/07/2023,22246874," Ngô Đức Kế, Phường 12, Quận Bình Thạnh, TPHCM",1 tỷ 280 triệu
10010,,70 m2 (5x14),2,2,Sổ hồng,18/07/2023,22239086," Tạ Quang Bửu, Phường 2, Quận 8, TPHCM",1 tỷ 790 triệu
10011,64 m2,,2,2,Sổ hồng,18/07/2023,22248683," Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 250 triệu
10012,,315 m2 (22x14),3,3,Sổ hồng,18/07/2023,22212527," Trần Não, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",74 tỷ
10013,,61 m2 (1x1),3,3,Sổ hồng,18/07/2023,22241680," Lương Định Của, Phường An Khánh, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 190 triệu
10014,1 m2,,3,2,Sổ hồng,18/07/2023,22259720," Bình Phú, Phường 10, Quận 6, TPHCM",1 tỷ 230 triệu
10015,67 m2,,2,2,Sổ hồng,18/07/2023,22238654," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",1 tỷ 230 triệu
10016,,40 m2 (4x10),2,2,Sổ hồng,18/07/2023,22196086," Phan Văn Trị, Phường 7, Quận Gò Vấp, TPHCM",2 tỷ 90 triệu
10017,124 m2,,3,2,Sổ hồng,18/07/2023,22169861," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",5 tỷ 800 triệu
10018,115 m2,"57,4 m2 (4,6x12,5)",2,2,Sổ hồng,18/07/2023,22186514," Dương Bá Cung, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",2 tỷ 85 triệu
10019,197 m2,,4,4,Sổ hồng,18/07/2023,22219138," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",14 tỷ
10020,,57 m2,3,3,Sổ hồng,18/07/2023,22251847," Hoàng Diệu, Phường 8, Quận 4, TPHCM",1 tỷ 560 triệu
10021,69 m2,,2,2,Sổ hồng,18/07/2023,22166856," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 375 triệu
10022,65 m2,,2,2,Sổ hồng,18/07/2023,22254033," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 850 triệu
10023,,61 m2,2,2,Sổ hồng,18/07/2023,22241656," Thành Thái, Phường 14, Quận 10, TPHCM",2 tỷ 50 triệu
10024,,109 m2 (6x18),15,16,Sổ hồng,18/07/2023,21776908," Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TPHCM",37 tỷ
10025,1 m2,,3,2,Sổ hồng,18/07/2023,22251544," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",2 tỷ 389 triệu
10026,1100 m2,262 m2 (30x9),10,10,Sổ hồng,18/07/2023,22188254," Đồng Đen, Phường 14, Quận Tân Bình, TPHCM",66 tỷ
10027,,55 m2 (5x11),2,2,Sổ hồng,18/07/2023,22247123," Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, TPHCM",1 tỷ 950 triệu
10028,,"42 m2 (4,2x10)",3,6,Sổ đỏ,18/07/2023,22127712," Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",16 tỷ 499 triệu
10029,,66 m2 (1x1),3,4,Không xác định,18/07/2023,22249222," Trần Quang Diệu, Phường 14, Quận 3, TPHCM",2 tỷ 165 triệu
10030,1 m2,,2,2,Sổ hồng,18/07/2023,22258957," Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, TPHCM",1 tỷ 870 triệu
10031,,60 m2 (5x12),3,2,Sổ hồng,18/07/2023,22242748," Lê Văn Lương, Phường Tân Kiểng, Quận 7, TPHCM",2 tỷ 570 triệu
10032,,1 m2 (1x1),4,2,Sổ hồng,18/07/2023,22230332," Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TPHCM",4 tỷ 100 triệu
10033,,59 m2,4,3,Sổ hồng,18/07/2023,22256059," Lương Văn Can, Phường 15, Quận 8, TPHCM",2 tỷ 150 triệu
10034,79 m2,,2,2,Sổ hồng,18/07/2023,22254842," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",1 tỷ 250 triệu
10035,90 m2,,3,2,Sổ hồng,18/07/2023,22255794," Lý Thánh Tông, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",1 tỷ 830 triệu
10036,279 m2,"77 m2 (3,85x28)",5,6,Sổ hồng,18/07/2023,22228988," An Dương Vương, Phường 3, Quận 5, TPHCM",35 tỷ
10037,79 m2,,2,2,Sổ hồng,18/07/2023,22263085," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",1 tỷ 790 triệu
10038,,"135,2 m2 (5,5x30)",,,Sổ hồng,18/07/2023,21967902," Phước Thiện, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",10 tỷ 900 triệu
10039,47 m2,"47 m2 (3,25x14,4)",6,4,Sổ đỏ,18/07/2023,22153833," Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",6 tỷ 350 triệu
10040,1 m2,,3,2,Sổ hồng,18/07/2023,22254908," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",3 tỷ 600 triệu
10041,,"53 m2 (5,3x10)",3,4,Sổ hồng,18/07/2023,22251645," Nguyễn Đình Chiểu, Phường 2, Quận 3, TPHCM",1 tỷ 860 triệu
10042,,"57,5 m2",2,2,Sổ hồng,18/07/2023,22248169," Đường số 7, Phường Phước Bình, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 680 triệu
10043,74 m2,,2,2,Sổ hồng,18/07/2023,22247715," Thành Thái, Phường 14, Quận 10, TPHCM",1 tỷ 860 triệu
10044,,"42 m2 (3,5x12)",2,2,Sổ hồng,18/07/2023,22234299," Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, TPHCM",1 tỷ 850 triệu
10045,,"58 m2 (4,5x12,8)",3,2,Sổ hồng,18/07/2023,22167313," Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TPHCM",1 tỷ 350 triệu
10046,,"58 m2 (5x11,6)",3,3,Sổ hồng,18/07/2023,22247613," Huỳnh Văn Bánh, Phường 11, Quận Phú Nhuận, TPHCM",2 tỷ 540 triệu
10047,36 m2,,1,1,Sổ hồng,18/07/2023,22258828," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",1 tỷ 220 triệu
10048,80 m2,,2,2,Sổ hồng,18/07/2023,22241123," Song Hành, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",1 tỷ 232 triệu
10049,284 m2,,2,2,Sổ hồng,18/07/2023,22186983," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",16 tỷ
10050,,"64 m2 (5x12,8)",3,3,Sổ hồng,18/07/2023,22260313," Dạ Nam, Phường 5, Quận 8, TPHCM",1 tỷ 170 triệu
10051,,48 m2 (4x12),2,2,Không xác định,18/07/2023,22238541," Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TPHCM",2 tỷ 700 triệu
10052,,48 m2 (4x12),2,2,Không xác định,18/07/2023,22226968," Đường số 48, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 470 triệu
10053,1 m2,,2,2,Sổ hồng,18/07/2023,22240991," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",2 tỷ 380 triệu
10054,729 m2,"81 m2 (4,5x18)",15,15,Sổ hồng,18/07/2023,22231153," Nguyễn Văn Giai, Phường Đa Kao, Quận 1, TPHCM",30 tỷ
10055,71 m2,,2,1,Sổ hồng,18/07/2023,22230518," Phan Văn Khỏe, Phường 2, Quận 6, TPHCM",1 tỷ 190 triệu
10056,240 m2,80 m2 (4x20),3,2,Sổ đỏ,18/07/2023,22235139," Quang Trung, Phường 8, Quận Gò Vấp, TPHCM",6 tỷ 799 triệu
10057,166 m2,80 m2 (4x20),4,4,Sổ hồng,18/07/2023,22079602," Tô Hiến Thành, Phường 13, Quận 10, TPHCM",19 tỷ 500 triệu
10058,,"57 m2 (4,8x11,8)",2,2,Sổ hồng,18/07/2023,22255866," Hoàng Diệu, Phường 8, Quận 4, TPHCM",1 tỷ 330 triệu
10059,66 m2,,3,2,Sổ hồng,18/07/2023,22240601," Kinh Dương Vương, Phường An Lạc, Quận Bình Tân, TPHCM",1 tỷ 270 triệu
10060,75 m2,,2,2,Sổ hồng,18/07/2023,22251259," Đường D1, Phường 25, Quận Bình Thạnh, TPHCM",1 tỷ 873 triệu
10061,,1 m2 (1x1),2,2,Sổ hồng,18/07/2023,22246856," Lâm văn Bền, Phường Tân Kiểng, Quận 7, TPHCM",1 tỷ 290 triệu
10062,,56 m2 (4x13),3,2,Sổ đỏ,18/07/2023,22238714," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",1 tỷ 690 triệu
10063,,53 m2 (1x1),3,3,Sổ hồng,18/07/2023,22241632," Trần Khắc Chân, Phường Tân Định, Quận 1, TPHCM",1 tỷ 920 triệu
10064,300 m2,"100 m2 (4,5x23)",3,3,Sổ hồng,18/07/2023,22212513," Lê Thánh Tôn, Phường Bến Thành, Quận 1, TPHCM",43 tỷ
10065,1 m2,,2,2,Sổ hồng,18/07/2023,22259723," Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",1 tỷ 430 triệu
10066,"41,8 m2",,1,1,Sổ hồng,18/07/2023,22238627," An Dương Vương, Phường 4, Quận 5, TPHCM",1 tỷ 520 triệu
10067,,"58 m2 (4x14,5)",3,2,Sổ hồng,18/07/2023,22197191," Nguyễn Tất Thành, Phường 13, Quận 4, TPHCM",1 tỷ 472 triệu
10068,82 m2,"41 m2 (4x10,3)",2,2,Sổ hồng,18/07/2023,22186524," Nguyễn Trung Trực, Phường 5, Quận Bình Thạnh, TPHCM",1 tỷ 756 triệu
10069,,55 m2,4,4,Sổ hồng,18/07/2023,22251856," Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, TPHCM",1 tỷ 710 triệu
10070,63 m2,,2,1,Sổ hồng,18/07/2023,22166862," Đường DC13, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",1 tỷ 450 triệu
10071,50 m2,,1,1,Sổ hồng,18/07/2023,22254029," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",1 tỷ 325 triệu
10072,53 m2,,2,1,Giấy tờ hợp lệ,18/07/2023,22243319," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",1 tỷ 360 triệu
10073,,"85 m2 (8,2x11)",8,9,Sổ hồng,18/07/2023,21776911," Đường 3 Tháng 2, Phường 10, Quận 10, TPHCM",85 tỷ
10074,1 m2,,2,2,Không xác định,18/07/2023,22251538," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",2 tỷ 200 triệu
10075,500 m2,"158 m2 (7,5x22)",7,6,Sổ hồng,18/07/2023,22191102," Lê Văn Sỹ, Phường 1, Quận Tân Bình, TPHCM",35 tỷ
10076,,50 m2 (5x10),2,2,Sổ hồng,18/07/2023,22247139," Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TPHCM",1 tỷ 970 triệu
10077,,"32 m2 (3,1x10)",3,5,Sổ đỏ,18/07/2023,22138503," Nguyễn Huy Tự, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",13 tỷ 800 triệu
10078,1 m2,,2,2,Sổ hồng,18/07/2023,22258951," Gò Dưa, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM",1 tỷ 390 triệu
10079,,50 m2 (5x10),2,2,Sổ hồng,18/07/2023,22242758," Bùi Văn Thêm, Phường 9, Quận Phú Nhuận, TPHCM",2 tỷ 690 triệu
10080,,1 m2 (1x1),3,2,Sổ hồng,18/07/2023,22230356," Nguyễn Công Trứ, Phường 17, Quận Bình Thạnh, TPHCM",3 tỷ 150 triệu
10081,,55 m2,4,5,Sổ hồng,18/07/2023,22256069," Hoàng Hoa Thám, Phường 5, Quận Bình Thạnh, TPHCM",2 tỷ 750 triệu
10082,104 m2,,3,2,Sổ hồng,18/07/2023,22254853," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 850 triệu
10083,57 m2,,2,2,Sổ hồng,18/07/2023,22255643," Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TPHCM",1 tỷ 285 triệu
10084,130 m2,"70 m2 (4,5x16)",3,3,Sổ hồng,18/07/2023,22068114," Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 600 triệu
10085,55 m2,"55 m2 (4x13,1)",4,4,Sổ đỏ,18/07/2023,22158218," Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",7 tỷ 600 triệu
10086,63 m2,,2,1,Sổ hồng,18/07/2023,22116910," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",5 tỷ 800 triệu
10087,,60 m2 (4x15),3,2,Sổ hồng,18/07/2023,22251615," Cách Mạng Tháng 8, Phường 10, Quận 3, TPHCM",2 tỷ 550 triệu
10088,1 m2,,3,2,Sổ hồng,18/07/2023,22254921," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 390 triệu
10089,78 m2,,2,2,Sổ hồng,18/07/2023,22263003," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",1 tỷ 642 triệu
10090,63 m2,,2,2,Giấy tờ hợp lệ,18/07/2023,22248119," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 270 triệu
10091,94 m2,"94 m2 (6,7x14)",,,Sổ hồng,18/07/2023,21943007," Nguyễn Hiền, Phường 2, TP. Vũng Tàu, Bà Rịa - Vũng Tàu",10 tỷ 100 triệu
10092,,59 m2 (1x1),3,3,Sổ hồng,18/07/2023,22246553," Phạm văn hai, Phường 5, Quận Tân Bình, TPHCM",2 tỷ 315 triệu
10093,,52 m2 (4x13),4,3,Sổ hồng,18/07/2023,22234293," Trần Hữu Trang, Phường 10, Quận Phú Nhuận, TPHCM",3 tỷ 150 triệu
